isFall,AccX(g)1,ΔAccX1,AccY(g)1,ΔAccY1,AccZ(g)1,ΔAccZ1,GyrX(d/s)1,ΔGyrX1,GyrY(d/s)1,ΔGyrY1,GyrZ(d/s)1,ΔGyrZ1,AccX(g)2,ΔAccX2,AccY(g)2,ΔAccY2,AccZ(g)2,ΔAccZ2,GyrX(d/s)2,ΔGyrX2,GyrY(d/s)2,ΔGyrY2,GyrZ(d/s)2,ΔGyrZ2,AccX(g)3,ΔAccX3,AccY(g)3,ΔAccY3,AccZ(g)3,ΔAccZ3,GyrX(d/s)3,ΔGyrX3,GyrY(d/s)3,ΔGyrY3,GyrZ(d/s)3,ΔGyrZ3,AccX(g)4,ΔAccX4,AccY(g)4,ΔAccY4,AccZ(g)4,ΔAccZ4,GyrX(d/s)4,ΔGyrX4,GyrY(d/s)4,ΔGyrY4,GyrZ(d/s)4,ΔGyrZ4,AccX(g)5,ΔAccX5,AccY(g)5,ΔAccY5,AccZ(g)5,ΔAccZ5,GyrX(d/s)5,ΔGyrX5,GyrY(d/s)5,ΔGyrY5,GyrZ(d/s)5,ΔGyrZ5
0,31.51,31.0,31.24,27.0,31.38,11.0,3902.44,0.0,73.78,-14.0,56.52,11.0,31.53,-14.0,31.37,-6.0,31.53,-7.0,3904.39,0.0,49.09,-53.0,45.43,-22.0,31.56,25.0,31.25,5.0,31.49,-9.0,3902.44,16.0,39.7,-24.0,24.02,-1.0,31.62,0.0,31.1,23.0,31.6,24.0,3901.46,32.0,30.24,-23.0,23.17,-14.0,31.65,7.0,30.96,-44.0,31.77,33.0,3903.41,0.0,82.01,41.0,10.73,-11.0
0,0.27,11.0,30.88,18.0,0.13,0.0,3905.37,-16.0,3919.09,60.0,30.12,5.0,0.4,21.0,31.06,2.0,0.12,-7.0,3904.39,0.0,29.21,36.0,13.9,-3.0,0.55,12.0,31.2,38.0,0.1,-56.0,3902.44,0.0,75.24,37.0,5.43,4.0,0.65,8.0,31.56,8.0,0.32,10.0,3902.44,32.0,39.39,-24.0,2.32,7.0,0.7,8.0,31.38,10.0,0.37,12.0,3904.39,-16.0,6.65,9.0,4.27,3.0
0,30.74,-25.0,30.96,2.0,31.82,24.0,3906.34,0.0,3947.38,9.0,3988.23,2.0,31.25,35.0,31.76,37.0,31.79,25.0,3905.37,16.0,3929.09,-83.0,23.41,-5.0,0.14,-29.0,31.55,-1.0,31.39,-7.0,3906.34,0.0,138.72,100.0,3966.52,12.0,31.97,-39.0,30.32,-44.0,31.45,39.0,3906.34,32.0,3969.21,64.0,30.98,14.0,31.98,18.0,30.57,-57.0,31.94,-25.0,3906.34,-32.0,3857.5,105.0,3970.61,32.0
0,0.49,6.0,31.32,17.0,31.4,-66.0,3907.32,-32.0,3915.37,-13.0,3991.46,31.0,0.47,-3.0,31.13,-17.0,31.42,29.0,3905.37,-16.0,3859.45,0.0,65.61,-24.0,0.58,7.0,31.2,3.0,31.3,21.0,3905.37,0.0,3934.27,-14.0,30.18,2.0,0.38,17.0,31.19,28.0,31.45,2.0,3905.37,16.0,22.87,61.0,2.8,-16.0,0.53,-1.0,31.34,83.0,31.46,1.0,3904.39,0.0,135.55,5.0,10.85,-10.0
0,0.62,-12.0,31.28,3.0,31.51,-3.0,3904.39,48.0,17.38,8.0,8.66,-8.0,0.63,-5.0,31.3,0.0,31.47,1.0,3903.41,16.0,14.94,-8.0,3993.54,4.0,0.64,-8.0,31.33,-1.0,31.55,-10.0,3903.41,16.0,11.71,-7.0,3.29,-1.0,0.65,9.0,31.35,13.0,31.51,21.0,3904.39,0.0,3986.77,-9.0,2.56,0.0,0.67,-10.0,31.32,-4.0,31.5,21.0,3906.34,-48.0,3976.34,16.0,2.2,-3.0
0,0.67,-15.0,31.44,-6.0,0.47,4.0,3906.34,-32.0,3983.29,9.0,0.55,5.0,0.66,-1.0,31.44,17.0,0.47,-14.0,3906.34,0.0,1.22,11.0,3995.43,3.0,0.67,2.0,31.48,-4.0,0.45,-8.0,3906.34,-32.0,3986.22,-1.0,0.37,1.0,0.67,12.0,31.48,12.0,0.42,3.0,3904.39,-32.0,3968.84,-10.0,0.67,5.0,0.67,-5.0,31.43,-2.0,0.42,8.0,3904.39,-16.0,3971.22,5.0,3994.7,-4.0
0,0.43,3.0,31.25,-43.0,0.38,-22.0,3902.44,0.0,21.89,-7.0,1.52,-2.0,0.42,-7.0,31.27,-6.0,0.42,-12.0,3902.44,16.0,3767.26,7.0,3994.02,-11.0,0.33,-13.0,30.73,56.0,0.12,-24.0,3903.41,0.0,3872.44,133.0,14.45,-2.0,0.3,-17.0,31.06,-33.0,0.15,-16.0,3902.44,0.0,52.2,24.0,3984.51,-12.0,0.48,11.0,31.12,-4.0,0.12,17.0,3904.39,-32.0,75.12,-9.0,3988.11,-1.0
1,31.89,-25.0,31.1,147.0,0.12,92.0,3901.46,-48.0,8.78,-56.0,3972.26,-20.0,31.79,-28.0,30.97,-24.0,0.14,-1.0,3900.49,0.0,5.06,19.0,3973.05,-9.0,31.89,-5.0,31.1,18.0,0.15,18.0,3900.49,0.0,3992.93,-13.0,3978.66,8.0,0.05,-6.0,30.94,22.0,0.16,-60.0,3901.46,0.0,3967.01,48.0,9.33,14.0,31.99,-12.0,31.04,-9.0,0.12,-2.0,3899.51,-16.0,3957.01,4.0,31.4,-9.0
1,1.0,-9.0,31.83,7.0,0.11,-7.0,3928.78,32.0,9.76,4.0,27.68,1.0,0.99,5.0,31.82,9.0,0.1,-3.0,3929.76,0.0,7.62,2.0,39.21,2.0,0.97,29.0,31.84,-55.0,0.15,-56.0,3930.73,-16.0,13.35,13.0,58.9,117.0,0.88,6.0,31.82,0.0,0.16,-7.0,3929.76,-16.0,22.07,7.0,88.72,8.0,0.78,-1.0,31.86,-7.0,0.28,-28.0,3927.8,32.0,47.01,10.0,120.24,15.0
1,0.96,-1.0,31.65,10.0,31.92,-3.0,3932.68,0.0,3992.26,13.0,3992.87,13.0,0.95,23.0,31.65,-12.0,31.92,6.0,3933.66,-48.0,3991.65,-2.0,3992.8,-1.0,0.96,-4.0,31.65,-11.0,31.91,11.0,3931.71,32.0,3994.63,0.0,3993.35,0.0,0.98,-12.0,31.65,-3.0,31.9,8.0,3934.63,0.0,3995.37,2.0,3993.23,-5.0,0.98,0.0,31.68,-6.0,31.9,8.0,3933.66,0.0,2.8,1.0,3994.76,-4.0
0,0.49,31.0,31.65,66.0,31.54,-94.0,3902.44,0.0,3970.37,-2.0,3966.04,31.0,0.54,11.0,31.27,19.0,0.07,-61.0,3902.44,32.0,36.34,68.0,3977.13,-1.0,0.52,-22.0,31.34,-32.0,0.0,65515.0,3901.46,32.0,66.95,28.0,3993.78,-12.0,0.49,9.0,31.26,-13.0,0.0,0.0,3901.46,16.0,3985.18,-5.0,3972.62,-4.0,0.47,17.0,30.99,-17.0,0.03,24.0,3901.46,-16.0,3956.95,6.0,3978.35,10.0
0,31.85,-36.0,31.08,-69.0,31.54,6.0,3902.44,0.0,3887.01,94.0,3951.4,-23.0,31.48,-5.0,31.28,-66.0,31.37,-49.0,3904.39,-16.0,3967.38,-39.0,3961.16,-20.0,31.41,20.0,31.27,-18.0,31.42,7.0,3905.37,-64.0,36.71,-31.0,0.3,13.0,31.43,-9.0,31.33,-4.0,31.54,7.0,3904.39,-16.0,7.44,-32.0,5.0,1.0,31.56,11.0,31.2,-17.0,31.51,-20.0,3902.44,0.0,3992.99,-5.0,3989.51,3.0
1,31.9,1.0,31.14,-4.0,0.18,-1.0,3895.61,16.0,3950.18,-3.0,3979.94,-6.0,31.92,3.0,31.0,-16.0,0.1,-14.0,3896.59,0.0,3943.11,-7.0,3969.88,7.0,31.95,5.0,31.07,7.0,0.1,-3.0,3895.61,0.0,3977.68,7.0,3975.55,-1.0,0.08,-14.0,30.9,5.0,0.0,29.0,3894.63,32.0,3954.39,29.0,3981.95,1.0,0.05,12.0,31.08,4.0,0.05,4.0,3894.63,16.0,3994.09,-4.0,3989.27,-3.0
1,31.58,-12.0,31.6,-16.0,0.13,-26.0,3898.54,16.0,3884.21,0.0,45.43,8.0,30.97,-22.0,31.73,-1.0,31.98,6.0,3899.51,-32.0,3781.1,-73.0,59.94,-4.0,30.5,-22.0,31.42,-34.0,31.77,4.0,3900.49,-32.0,3629.76,84.0,3995.06,-40.0,30.75,25.0,31.6,64.0,31.68,1.0,3899.51,0.0,3980.3,-4.0,3944.94,15.0,31.3,1.0,31.88,9.0,31.71,2.0,3901.46,-48.0,3911.89,-51.0,3939.39,-4.0
1,0.92,3.0,31.5,16.0,31.89,-28.0,3910.24,0.0,7.68,1.0,3988.29,-3.0,0.9,25.0,31.68,-140.0,31.91,32.0,3910.24,0.0,6.65,-7.0,3987.62,-6.0,1.03,7.0,31.68,4.0,31.9,-1.0,3910.24,16.0,14.15,0.0,3985.3,-3.0,0.99,7.0,31.74,1.0,31.87,1.0,3910.24,-16.0,5.0,1.0,3992.99,2.0,1.01,-19.0,31.74,-16.0,31.85,14.0,3911.22,-32.0,3995.06,0.0,3995.67,6.0
0,0.62,0.0,31.47,-8.0,0.5,-10.0,3904.39,16.0,3993.54,-4.0,2.74,2.0,0.61,8.0,31.47,12.0,0.5,9.0,3907.32,-64.0,3979.63,-20.0,1.83,3.0,0.61,-17.0,31.48,10.0,0.49,-13.0,3905.37,0.0,3991.16,-11.0,3995.18,-3.0,0.61,-9.0,31.44,10.0,0.48,-9.0,3905.37,-32.0,3.17,-1.0,1.89,-2.0,0.62,-7.0,31.43,-9.0,0.48,-10.0,3903.41,48.0,0.49,2.0,2.5,-2.0
0,31.93,-3.0,31.13,11.0,0.17,12.0,3904.39,0.0,3756.71,88.0,46.83,7.0,31.73,-10.0,30.79,44.0,0.12,-22.0,3904.39,-16.0,3841.34,-51.0,116.22,-8.0,31.46,-8.0,30.88,-46.0,31.05,-2.0,3904.39,16.0,3582.87,126.0,57.07,-7.0,31.46,27.0,31.34,12.0,31.09,-2.0,3905.37,0.0,3978.11,113.0,4.39,-1.0,31.42,-21.0,31.15,89.0,31.24,4.0,3905.37,0.0,74.39,103.0,3987.8,-12.0
1,31.9,-21.0,31.65,-23.0,0.18,-16.0,3900.49,16.0,3888.11,-20.0,1.95,1.0,31.34,-6.0,31.56,0.0,31.98,20.0,3901.46,-16.0,3845.0,-33.0,7.5,-2.0,30.11,-11.0,31.46,40.0,31.49,-71.0,3899.51,16.0,3574.09,-133.0,3928.41,-28.0,30.81,9.0,31.18,52.0,31.82,22.0,3902.44,-32.0,3797.93,249.0,3895.73,24.0,30.99,11.0,31.66,13.0,31.52,1.0,3899.51,0.0,56.71,-74.0,3926.59,0.0
1,1.0,-9.0,31.83,7.0,0.11,-7.0,3928.78,32.0,9.76,4.0,27.68,1.0,0.99,5.0,31.82,9.0,0.1,-3.0,3929.76,0.0,7.62,2.0,39.21,2.0,0.97,29.0,31.84,-55.0,0.15,-56.0,3930.73,-16.0,13.35,13.0,58.9,117.0,0.88,6.0,31.82,0.0,0.16,-7.0,3929.76,-16.0,22.07,7.0,88.72,8.0,0.78,-1.0,31.86,-7.0,0.28,-28.0,3927.8,32.0,47.01,10.0,120.24,15.0
1,31.91,7.0,31.32,-8.0,0.33,-26.0,3897.56,0.0,2.26,4.0,3925.12,-13.0,31.75,-22.0,31.22,0.0,0.28,30.0,3897.56,-16.0,3984.63,-12.0,3898.48,-9.0,31.42,15.0,31.26,14.0,0.31,-23.0,3898.54,-16.0,3895.0,-79.0,3897.26,-14.0,31.48,-23.0,31.25,-53.0,31.9,23.0,3897.56,-16.0,3742.5,9.0,3900.67,-5.0,31.24,-25.0,31.32,-9.0,31.96,-17.0,3898.54,0.0,3827.5,-3.0,3958.6,-8.0
1,31.96,3.0,31.53,-59.0,0.42,6.0,3903.41,16.0,3907.07,9.0,37.13,2.0,31.81,-17.0,31.68,-1.0,0.33,-3.0,3902.44,0.0,3957.8,-25.0,92.56,12.0,31.25,-12.0,31.7,-35.0,0.13,-36.0,3904.39,0.0,3891.95,-50.0,116.28,13.0,30.28,-1.0,31.37,-15.0,31.94,8.0,3903.41,-32.0,3684.33,-21.0,81.1,-35.0,30.86,30.0,31.53,14.0,31.95,14.0,3903.41,0.0,3893.72,70.0,3966.22,-12.0
0,31.29,-38.0,31.47,121.0,0.39,-43.0,3907.32,-16.0,3857.68,-104.0,3991.95,-3.0,31.68,-8.0,31.42,-13.0,0.32,24.0,3907.32,16.0,3967.87,-35.0,23.9,20.0,31.72,15.0,31.38,-41.0,0.19,-4.0,3906.34,-32.0,3956.1,-26.0,96.34,15.0,31.7,3.0,31.57,3.0,0.28,-8.0,3906.34,0.0,11.46,17.0,135.55,22.0,31.48,188.0,31.67,-123.0,0.22,-83.0,3905.37,48.0,115.85,-29.0,155.43,20.0
1,31.58,12.0,31.13,6.0,0.16,28.0,3907.32,-48.0,3964.82,54.0,3850.55,-6.0,31.41,10.0,31.17,-12.0,0.15,2.0,3905.37,-32.0,3937.68,14.0,3856.77,7.0,31.07,0.0,31.25,2.0,31.97,-22.0,3904.39,0.0,3850.61,-36.0,3930.0,16.0,30.92,-3.0,31.34,23.0,31.97,12.0,3904.39,0.0,19.82,-5.0,2.99,19.0,31.2,-13.0,31.56,-16.0,0.12,29.0,3904.39,16.0,148.9,76.0,34.82,1.0
1,31.97,10.0,31.2,11.0,0.57,-17.0,3897.56,-32.0,3985.79,-9.0,3970.55,-2.0,0.1,5.0,31.26,-4.0,0.45,-3.0,3896.59,0.0,3935.18,-12.0,3967.5,2.0,0.13,10.0,31.12,-29.0,0.44,27.0,3897.56,-32.0,3955.0,-5.0,3977.62,-12.0,31.95,8.0,31.17,26.0,0.33,1.0,3896.59,0.0,15.12,-5.0,3970.67,8.0,31.87,-3.0,30.71,-14.0,0.44,-38.0,3895.61,32.0,3939.88,38.0,3972.93,3.0
0,31.68,-14.0,31.05,-2.0,0.07,-9.0,3903.41,-16.0,3793.54,-10.0,3932.44,0.0,31.64,-5.0,31.0,2.0,0.01,-18.0,3902.44,0.0,3913.66,21.0,3963.11,-9.0,31.75,-2.0,31.21,7.0,31.95,84.0,3900.49,32.0,3968.41,-10.0,3942.13,-15.0,31.86,0.0,31.01,-20.0,31.93,-19.0,3900.49,0.0,3949.09,-18.0,3932.8,7.0,31.92,-7.0,30.72,27.0,31.96,-6.0,3902.44,32.0,16.77,66.0,3982.07,5.0
1,0.9,-5.0,31.48,45.0,0.02,17.0,3903.41,0.0,3985.85,28.0,3988.11,-1.0,0.88,9.0,31.44,-6.0,0.03,-14.0,3903.41,16.0,4.02,10.0,1.52,1.0,0.85,-47.0,31.44,47.0,0.04,59.0,3902.44,32.0,9.76,-32.0,3988.78,-104.0,0.79,3.0,31.61,-8.0,31.98,-65502.0,3902.44,0.0,2.99,-43.0,2.2,2.0,0.91,-21.0,31.5,-23.0,0.03,0.0,3902.44,16.0,1.22,-3.0,3995.91,-65533.0
1,1.0,2.0,31.56,19.0,31.96,5.0,3910.24,0.0,10.37,-33.0,3983.11,0.0,1.06,8.0,31.78,-49.0,31.85,17.0,3910.24,16.0,3992.8,-40.0,13.66,-8.0,1.03,-8.0,31.81,-12.0,31.99,7.0,3910.24,16.0,60.98,-24.0,54.7,7.0,1.02,15.0,31.82,47.0,0.17,0.0,3910.24,16.0,62.2,51.0,47.68,8.0,0.88,1.0,0.03,5.0,0.13,19.0,3911.22,-32.0,6.22,4.0,34.82,2.0
1,31.9,-21.0,31.65,-23.0,0.18,-16.0,3900.49,16.0,3888.11,-20.0,1.95,1.0,31.34,-6.0,31.56,0.0,31.98,20.0,3901.46,-16.0,3845.0,-33.0,7.5,-2.0,30.11,-11.0,31.46,40.0,31.49,-71.0,3899.51,16.0,3574.09,-133.0,3928.41,-28.0,30.81,9.0,31.18,52.0,31.82,22.0,3902.44,-32.0,3797.93,249.0,3895.73,24.0,30.99,11.0,31.66,13.0,31.52,1.0,3899.51,0.0,56.71,-74.0,3926.59,0.0
0,0.68,-4.0,31.44,-3.0,0.39,8.0,3904.39,16.0,3995.37,-10.0,0.55,-5.0,0.68,-4.0,31.45,-8.0,0.4,-7.0,3903.41,32.0,13.72,-12.0,3993.6,3.0,0.67,-7.0,31.45,-9.0,0.42,-2.0,3905.37,0.0,10.37,-13.0,3995.3,5.0,0.67,-2.0,31.43,7.0,0.41,11.0,3903.41,0.0,3992.56,-2.0,1.46,-1.0,0.67,-4.0,31.42,-3.0,0.42,-9.0,3905.37,0.0,2.07,3.0,3995.18,2.0
0,31.33,17.0,31.75,-14.0,0.01,65519.0,3903.41,32.0,3958.9,1.0,7.56,-9.0,31.1,-3.0,31.61,-14.0,31.92,7.0,3903.41,16.0,3930.61,-21.0,3985.55,3.0,30.96,13.0,31.38,10.0,31.89,-9.0,3902.44,0.0,3898.9,18.0,3987.38,-5.0,30.94,-5.0,31.45,-16.0,31.82,-4.0,3900.49,32.0,3977.87,11.0,3989.02,8.0,30.89,-15.0,31.55,2.0,31.86,38.0,3902.44,0.0,22.44,24.0,3994.27,-4.0
1,0.99,-3.0,31.74,0.0,31.89,-16.0,3915.12,0.0,3990.79,-2.0,3991.77,-2.0,1.02,4.0,31.74,10.0,31.87,-1.0,3911.22,32.0,3983.66,-3.0,3.29,0.0,0.96,1.0,31.72,-5.0,31.83,-3.0,3913.17,-32.0,3975.98,4.0,3995.91,-5.0,0.97,5.0,31.68,-19.0,31.81,-4.0,3913.17,0.0,3992.38,8.0,3983.23,-5.0,1.0,1.0,31.73,-1.0,31.82,10.0,3913.17,16.0,4.09,0.0,3979.76,2.0
0,31.5,-10.0,31.23,13.0,31.83,5.0,3904.39,-16.0,148.72,27.0,3944.94,2.0,31.25,-3.0,31.39,-2.0,31.84,22.0,3903.41,-32.0,228.9,42.0,3986.46,17.0,30.96,16.0,31.81,5.0,31.79,19.0,3903.41,0.0,186.04,-90.0,59.82,0.0,30.89,-8.0,31.57,-2.0,31.81,-4.0,3903.41,48.0,38.35,22.0,83.9,2.0,30.86,21.0,31.61,10.0,31.85,-22.0,3903.41,0.0,104.39,26.0,93.23,-2.0
0,31.36,16.0,31.75,-7.0,30.73,-7.0,3905.37,-16.0,49.39,25.0,46.83,17.0,31.64,14.0,31.62,13.0,30.55,-15.0,3904.39,0.0,40.79,-23.0,136.65,40.0,0.02,28.0,31.6,14.0,30.53,11.0,3904.39,0.0,58.72,13.0,265.12,29.0,0.32,31.0,31.61,-27.0,31.11,-34.0,3904.39,0.0,73.54,-64.0,293.17,0.0,0.52,-15.0,31.6,45.0,31.48,37.0,3904.39,-48.0,3993.72,-18.0,216.34,-17.0
0,0.82,-16.0,31.18,22.0,31.94,-15.0,3904.39,32.0,3962.93,-5.0,3989.21,-7.0,0.67,-46.0,30.98,24.0,31.8,108.0,3904.39,32.0,3925.12,23.0,9.45,-10.0,0.51,-4.0,31.12,-13.0,31.73,-13.0,3904.39,16.0,3930.73,4.0,3986.59,4.0,0.52,1.0,30.96,-17.0,31.76,-8.0,3906.34,-16.0,3941.46,13.0,3994.88,2.0,0.33,-18.0,31.05,-22.0,31.83,-2.0,3905.37,0.0,3981.22,48.0,3965.73,-14.0
1,31.68,-15.0,31.73,-18.0,0.3,-12.0,3899.51,-16.0,3893.96,-31.0,3956.16,-16.0,31.32,-14.0,31.71,-9.0,31.98,15.0,3896.59,64.0,3813.11,-40.0,3936.52,28.0,30.06,16.0,31.32,-9.0,31.46,1.0,3899.51,0.0,3439.21,-133.0,3930.24,-43.0,30.85,-30.0,31.39,32.0,31.77,-10.0,3899.51,-16.0,3849.27,154.0,3898.23,23.0,31.18,5.0,31.51,31.0,31.5,-14.0,3898.54,0.0,79.7,-36.0,3945.61,18.0
1,0.96,2.0,31.65,-6.0,31.71,24.0,3925.85,16.0,3993.48,-2.0,3.11,-1.0,0.96,16.0,31.64,-19.0,31.72,-12.0,3925.85,0.0,3990.3,-3.0,1.1,-1.0,0.98,4.0,31.64,-14.0,31.7,13.0,3926.83,-16.0,3994.7,3.0,5.0,3.0,0.96,-3.0,31.64,-6.0,31.71,-1.0,3928.78,-32.0,2.74,0.0,8.96,1.0,0.96,4.0,31.64,2.0,31.73,-36.0,3927.8,-16.0,6.89,3.0,11.04,6.0
1,0.95,-62.0,31.66,37.0,0.07,63.0,3908.29,-32.0,2.44,65477.0,3995.3,-54.0,0.96,-9.0,31.68,-23.0,0.07,26.0,3907.32,0.0,3991.52,-7.0,3995.24,-5.0,0.96,-3.0,31.65,3.0,0.07,1.0,3907.32,-32.0,3992.5,0.0,3994.82,-3.0,0.96,-17.0,31.65,-5.0,0.06,4.0,3907.32,-16.0,2.99,-1.0,3994.7,-3.0,0.97,-17.0,31.65,8.0,0.05,15.0,3906.34,0.0,5.49,2.0,3992.56,4.0
0,0.39,0.0,31.37,-36.0,31.32,-25.0,3904.39,0.0,3921.83,32.0,63.6,7.0,0.45,-18.0,31.34,-5.0,31.19,15.0,3906.34,-48.0,53.54,-16.0,67.2,1.0,0.52,-21.0,31.45,-6.0,31.36,3.0,3905.37,-32.0,30.12,-45.0,53.48,7.0,0.46,1.0,31.36,-12.0,31.43,1.0,3904.39,0.0,3992.07,3.0,37.87,-15.0,0.54,-6.0,31.41,4.0,31.53,41.0,3906.34,-32.0,17.2,2.0,20.49,-9.0
1,31.67,-7.0,31.3,6.0,0.31,-24.0,3905.37,-32.0,3958.35,-33.0,3970.18,-1.0,31.66,-7.0,31.18,11.0,0.26,-18.0,3905.37,-16.0,3924.51,-24.0,3944.15,0.0,31.56,-18.0,30.96,21.0,0.13,-24.0,3904.39,0.0,3919.76,-9.0,3945.43,-1.0,31.54,-10.0,31.13,-23.0,31.94,-31.0,3904.39,16.0,3862.32,26.0,3924.33,-11.0,31.52,-1.0,31.54,3.0,31.89,-10.0,3905.37,0.0,3934.33,-76.0,3968.84,-2.0
1,1.0,-9.0,31.83,7.0,0.11,-7.0,3928.78,32.0,9.76,4.0,27.68,1.0,0.99,5.0,31.82,9.0,0.1,-3.0,3929.76,0.0,7.62,2.0,39.21,2.0,0.97,29.0,31.84,-55.0,0.15,-56.0,3930.73,-16.0,13.35,13.0,58.9,117.0,0.88,6.0,31.82,0.0,0.16,-7.0,3929.76,-16.0,22.07,7.0,88.72,8.0,0.78,-1.0,31.86,-7.0,0.28,-28.0,3927.8,32.0,47.01,10.0,120.24,15.0
1,0.93,-7.0,31.7,24.0,0.02,-14.0,3911.22,-32.0,3967.5,1.0,3985.43,1.0,0.8,-64.0,31.68,68.0,31.97,21.0,3909.27,0.0,3979.88,-18.0,3979.76,-6.0,0.67,-15.0,31.54,-19.0,31.94,-5.0,3909.27,-16.0,3960.79,-31.0,3982.44,-5.0,0.58,-18.0,31.39,18.0,31.84,-28.0,3908.29,0.0,3910.06,-14.0,3952.2,-9.0,0.27,-59.0,31.39,-75.0,31.69,10.0,3910.24,-32.0,3968.6,-1.0,3953.23,-26.0
1,0.09,2.0,30.93,16.0,31.98,-29.0,3894.63,16.0,3968.17,12.0,3951.04,-4.0,0.13,2.0,30.66,23.0,31.84,-13.0,3895.61,0.0,3956.71,42.0,3955.06,21.0,0.11,-11.0,31.01,-1.0,31.84,0.0,3894.63,16.0,3979.27,-15.0,3972.07,2.0,0.01,5.0,31.11,-4.0,31.84,4.0,3897.56,0.0,41.1,-13.0,3991.1,0.0,31.99,1.0,31.11,10.0,31.89,-9.0,3896.59,-32.0,8.35,-1.0,3967.26,-15.0
0,0.64,4.0,31.41,3.0,0.35,1.0,3904.39,16.0,3991.65,1.0,0.61,65524.0,0.7,1.0,31.4,-1.0,0.36,31.0,3903.41,0.0,3994.57,-4.0,0.24,1.0,0.67,4.0,31.41,-5.0,0.4,10.0,3905.37,-32.0,2.07,-2.0,3992.8,-6.0,0.67,11.0,31.41,9.0,0.37,-27.0,3903.41,16.0,5.98,2.0,0.3,-5.0,0.69,10.0,31.4,1.0,0.37,-6.0,3905.37,-48.0,0.49,-5.0,3992.5,-2.0
1,31.96,3.0,31.53,-59.0,0.42,6.0,3903.41,16.0,3907.07,9.0,37.13,2.0,31.81,-17.0,31.68,-1.0,0.33,-3.0,3902.44,0.0,3957.8,-25.0,92.56,12.0,31.25,-12.0,31.7,-35.0,0.13,-36.0,3904.39,0.0,3891.95,-50.0,116.28,13.0,30.28,-1.0,31.37,-15.0,31.94,8.0,3903.41,-32.0,3684.33,-21.0,81.1,-35.0,30.86,30.0,31.53,14.0,31.95,14.0,3903.41,0.0,3893.72,70.0,3966.22,-12.0
0,31.79,-8.0,31.0,-19.0,31.76,21.0,3902.44,-32.0,8.35,-10.0,3993.6,1.0,31.8,6.0,30.95,-3.0,31.79,22.0,3902.44,0.0,3987.13,-38.0,0.18,65531.0,31.9,-6.0,30.94,11.0,31.76,-19.0,3901.46,32.0,3968.11,-24.0,14.39,6.0,0.01,4.0,30.99,1.0,31.83,-4.0,3903.41,0.0,3970.37,18.0,10.55,-4.0,0.11,6.0,31.09,0.0,31.79,2.0,3901.46,32.0,3969.09,8.0,9.02,0.0
0,30.92,-7.0,31.73,5.0,31.84,-29.0,3903.41,16.0,167.68,-3.0,70.61,-13.0,31.06,13.0,31.76,6.0,31.85,-2.0,3903.41,-48.0,120.0,-10.0,40.61,-2.0,31.2,-14.0,31.76,-2.0,31.84,7.0,3903.41,16.0,100.49,-6.0,26.34,4.0,31.11,3.0,31.71,-8.0,31.84,-3.0,3903.41,-16.0,81.89,-9.0,13.35,-4.0,31.05,6.0,31.66,-8.0,31.83,1.0,3902.44,32.0,49.27,-8.0,3.54,0.0
0,0.08,5.0,31.06,3.0,31.98,10.0,3901.46,32.0,23.78,-10.0,20.3,-4.0,0.09,-3.0,31.13,-24.0,31.99,18.0,3901.46,16.0,19.27,-51.0,15.85,-6.0,0.09,-15.0,31.25,37.0,0.08,-43.0,3901.46,16.0,31.4,-64.0,17.2,-2.0,0.02,-7.0,30.91,-7.0,0.13,-6.0,3900.49,32.0,3914.94,23.0,3986.71,-12.0,0.08,-7.0,30.99,-4.0,31.98,6.0,3904.39,-16.0,18.48,12.0,15.67,10.0
0,31.34,16.0,31.41,5.0,31.58,-14.0,3902.44,-32.0,6.4,4.0,3987.5,1.0,31.34,-9.0,31.35,-3.0,31.48,-6.0,3902.44,0.0,5.24,-5.0,3993.72,6.0,31.36,6.0,31.39,9.0,31.48,2.0,3902.44,-32.0,22.8,-2.0,21.83,10.0,31.35,-3.0,31.41,2.0,31.5,18.0,3904.39,-16.0,30.91,2.0,36.89,3.0,31.25,-8.0,31.43,21.0,31.5,6.0,3904.39,-48.0,27.8,-4.0,35.67,2.0
0,31.01,8.0,31.84,24.0,31.11,-63.0,3905.37,-16.0,192.07,-70.0,36.65,42.0,31.14,4.0,31.62,-45.0,31.21,-46.0,3906.34,0.0,174.33,-16.0,34.45,8.0,31.39,17.0,31.2,-6.0,31.26,-13.0,3906.34,-32.0,114.27,28.0,12.62,-20.0,31.68,5.0,31.35,43.0,31.41,15.0,3906.34,-32.0,107.62,-39.0,3.84,21.0,31.81,-19.0,31.42,-24.0,31.59,7.0,3906.34,-16.0,45.18,-25.0,3976.4,-13.0
0,31.1,-22.0,31.72,-1.0,31.94,-14.0,3904.39,-32.0,3970.79,-2.0,3988.48,-2.0,31.04,10.0,31.68,6.0,31.93,9.0,3904.39,-32.0,3969.09,1.0,3980.79,-4.0,31.04,-4.0,31.66,3.0,31.89,-5.0,3904.39,-32.0,3948.66,4.0,3976.46,0.0,31.06,10.0,31.69,12.0,31.86,1.0,3904.39,-16.0,3947.01,-5.0,3973.84,1.0,31.08,7.0,31.68,12.0,31.85,10.0,3903.41,0.0,3955.06,6.0,3980.73,1.0
